sample,step,layer,module,mean,max,p99,p999,p9999,top001_mean,massive_score_1,massive_score_2
sample_00162,16,27,ff_out_INPUT,0.2269783467054367,139.625,1.765625,6.6796875,19.203125,12.250199317932129,7.2709519897043045,615.1467568390217
sample_00162,16,31,ff_out_INPUT,0.692665159702301,470.0,9.21875,31.328125,56.28125,42.16490936279297,8.35091615620639,678.5385212916078
sample_00162,32,1,ff_out_INPUT,0.006690206937491894,6.76953125,0.06524658203125,0.224609375,0.70556640625,0.4366611838340759,9.594463531837638,1011.8552676615956
sample_00162,32,8,ff_out_INPUT,0.04932642728090286,20.8125,0.2939453125,0.85302734375,2.412109375,1.4965087175369263,8.628340045200728,421.933979976651
sample_00162,32,16,ff_out_INPUT,0.11662688106298447,20.046875,0.64404296875,1.734375,3.66796875,2.559535264968872,5.465388696494787,171.88895988982222
sample_00162,32,23,ff_out_INPUT,0.1863885074853897,34.15625,1.2041015625,3.140625,6.85546875,4.750976085662842,4.982336175068501,183.2529732024795
sample_00162,32,27,ff_out_INPUT,0.23439306020736694,131.75,1.841796875,6.82421875,18.578125,12.063742637634277,7.091673671540226,562.0899964467427
sample_00162,32,31,ff_out_INPUT,0.6655492186546326,465.75,8.546875,28.828125,54.75,39.884708404541016,8.506849313514731,699.7979712807802
sample_00162,63,1,ff_out_INPUT,0.006881046574562788,6.87890625,0.06591796875,0.2227783203125,0.70556640625,0.43186521530151367,9.749480830678637,999.6875008162646
sample_00162,63,8,ff_out_INPUT,0.04972703009843826,19.859375,0.294921875,0.853515625,2.419921875,1.5010329484939575,8.206618206603805,399.36772751177097
sample_00162,63,16,ff_out_INPUT,0.11252190172672272,20.90625,0.6181640625,1.65625,3.498046875,2.4529378414154053,5.976549396649954,185.79714545531488
sample_00162,63,23,ff_out_INPUT,0.18214672803878784,34.6875,1.1728515625,3.1015625,7.07421875,4.779094219207764,4.903368297872654,190.43711884982181
sample_00162,63,27,ff_out_INPUT,0.23170162737369537,129.125,1.8154296875,6.6953125,18.578125,11.858609199523926,6.950378465560772,557.2899762971606
sample_00162,63,31,ff_out_INPUT,0.6684643030166626,471.5,8.5859375,27.8125,47.90625,36.96900177001953,9.842139593509794,705.3480504773738
