sample,step,layer,name,cosine,relative_l2,max_abs_diff,mean_abs_diff
sample_00007,0,16,block_out,0.9112802743911743,0.4128239154815674,206.378662109375,0.5811951756477356
sample_00007,0,1,block_out,1.0006881952285767,0.000518167857080698,0.0322265625,0.000166293655638583
sample_00007,0,23,block_out,0.8030517101287842,0.6067953109741211,455.912109375,1.1121610403060913
sample_00007,0,27,block_out,0.8521853089332581,0.5267069339752197,558.884765625,1.6481373310089111
sample_00007,0,31,block_out,0.8599265813827515,0.5403286218643188,426.573486328125,3.1579341888427734
sample_00007,0,8,block_out,0.992969810962677,0.1242087185382843,3.39923095703125,0.11536882072687149
sample_00007,16,16,block_out,0.8765593767166138,0.484636515378952,495.6943359375,0.626431405544281
sample_00007,16,1,block_out,0.9939996600151062,0.11528109014034271,26.1083984375,0.01058128196746111
sample_00007,16,23,block_out,0.7554264068603516,0.6737150549888611,595.8135986328125,1.2224246263504028
sample_00007,16,27,block_out,0.7925401926040649,0.618037760257721,678.1749267578125,1.9346832036972046
sample_00007,16,31,block_out,0.7476333975791931,0.7266597151756287,658.3541259765625,3.932882785797119
sample_00007,16,8,block_out,0.9765036702156067,0.2207520604133606,232.85595703125,0.13377855718135834
sample_00007,32,16,block_out,0.8659045100212097,0.5048608183860779,524.4447021484375,0.6420341730117798
sample_00007,32,1,block_out,0.9907452464103699,0.14054127037525177,25.1171875,0.016773100942373276
sample_00007,32,23,block_out,0.7410697937011719,0.6927680373191833,676.5311279296875,1.24894118309021
sample_00007,32,27,block_out,0.7807514667510986,0.633860170841217,766.8612060546875,1.9678988456726074
sample_00007,32,31,block_out,0.725617527961731,0.7566864490509033,1041.6163330078125,3.970010995864868
sample_00007,32,8,block_out,0.9743109941482544,0.23115554451942444,228.476806640625,0.13983960449695587
sample_00007,4,16,block_out,0.8871625661849976,0.46388667821884155,452.060546875,0.596779465675354
sample_00007,4,1,block_out,0.9982811212539673,0.0692230612039566,23.7021484375,0.004064626060426235
sample_00007,4,23,block_out,0.7724452614784241,0.6487023830413818,595.515625,1.1637651920318604
sample_00007,4,27,block_out,0.8224844336509705,0.5749977827072144,739.66748046875,1.8013049364089966
sample_00007,4,31,block_out,0.7989763617515564,0.652494490146637,600.566162109375,3.615844249725342
sample_00007,4,8,block_out,0.9803824424743652,0.20158672332763672,220.34326171875,0.12263096123933792
sample_00007,63,16,block_out,0.8601616621017456,0.517629861831665,637.0164794921875,0.6008948087692261
sample_00007,63,1,block_out,0.9818803071975708,0.1932373195886612,23.7734375,0.02866934798657894
sample_00007,63,23,block_out,0.7674686908721924,0.6598256230354309,820.7457885742188,1.1766855716705322
sample_00007,63,27,block_out,0.8195427060127258,0.5807082653045654,944.811767578125,1.7591696977615356
